 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0930
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3410
The depth of the nonerodible layer is......        0.7460
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           947
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
   733        0.0027        0.7460        1.2802        0.9550      -98.9795      -98.9795
   734        0.0016        0.7460        1.2802        0.9550      -98.9795      -98.9795
   735        0.0004        0.7460        1.2802        0.9550      -98.9795      -98.9795
   736        0.0004        0.7460        1.2802        0.9550      -98.9795      -98.9795
   737        0.0035        0.7460        1.2802        0.9550      -98.9795      -98.9795
   738        0.0007        0.7460        1.2802        0.9550      -98.9795      -98.9795
   739        0.0002        0.7460        1.2802        0.9550      -98.9795      -98.9795
   740        0.0043        0.7460        1.2802        0.9550      -98.9795      -98.9795
   741        0.0102        0.7460        1.2817        0.9562      -98.9795      -98.9795
   742        0.0033        0.7460        1.2817        0.9562      -98.9795      -98.9795
   743        0.0009        0.7460        1.2817        0.9562      -98.9795      -98.9795
   744        0.0006        0.7460        1.2817        0.9562      -98.9795      -98.9795
   745        0.0190        0.7460        1.2871        0.9602      -98.9795      -98.9795
   746        0.0020        0.7460        1.2871        0.9602      -98.9795      -98.9795
   747        0.0009        0.7460        1.2871        0.9602      -98.9795      -98.9795
   748        0.0016        0.7460        1.2871        0.9602      -98.9795      -98.9795
   749        0.0003        0.7460        1.2871        0.9602      -98.9795      -98.9795
   750        0.0009        0.7460        1.2871        0.9602      -98.9795      -98.9795
   751        0.0001        0.7460        1.2871        0.9602      -98.9795      -98.9795
   752        0.0002        0.7460        1.2871        0.9602      -98.9795      -98.9795
   753        0.0028        0.7460        1.2871        0.9602      -98.9795      -98.9795
   754        0.0026        0.7460        1.2871        0.9602      -98.9795      -98.9795
   755        0.0062        0.7460        1.2874        0.9604      -98.9795      -98.9795
   756        0.0091        0.7460        1.2885        0.9612      -98.9795      -98.9795
   757        0.0020        0.7460        1.2885        0.9612      -98.9795      -98.9795
   758        0.0041        0.7460        1.2885        0.9612      -98.9795      -98.9795
   759        0.0062        0.7460        1.2888        0.9615      -98.9795      -98.9795
   760        0.0008        0.7460        1.2888        0.9615      -98.9795      -98.9795
   761        0.0004        0.7460        1.2888        0.9615      -98.9795      -98.9795
   762        0.0023        0.7460        1.2888        0.9615      -98.9795      -98.9795
   763        0.0153        0.7460        1.2924        0.9641      -98.9795      -98.9795
   764        0.0031        0.7460        1.2924        0.9641      -98.9795      -98.9795
   765        0.0074        0.7460        1.2930        0.9645      -98.9795      -98.9795
   766        0.0012        0.7460        1.2930        0.9645      -98.9795      -98.9795
   767        0.0011        0.7460        1.2930        0.9645      -98.9795      -98.9795
   768        0.0005        0.7460        1.2930        0.9645      -98.9795      -98.9795
   769        0.0002        0.7460        1.2930        0.9645      -98.9795      -98.9795
   770        0.0002        0.7460        1.2930        0.9645      -98.9795      -98.9795
   771        0.0002        0.7460        1.2930        0.9645      -98.9795      -98.9795
   772        0.0001        0.7460        1.2930        0.9645      -98.9795      -98.9795
   773        0.0028        0.7460        1.2930        0.9645      -98.9795      -98.9795
   774        0.0006        0.7460        1.2930        0.9645      -98.9795      -98.9795
   775        0.0013        0.7460        1.2930        0.9645      -98.9795      -98.9795
   776        0.0003        0.7460        1.2930        0.9645      -98.9795      -98.9795
   777        0.0012        0.7460        1.2930        0.9645      -98.9795      -98.9795
   778        0.0018        0.7460        1.2930        0.9645      -98.9795      -98.9795
   779        0.0117        0.7460        1.2950        0.9661      -98.9795      -98.9795
   780        0.0037        0.7460        1.2950        0.9661      -98.9795      -98.9795
   781        0.0029        0.7460        1.2950        0.9661      -98.9795      -98.9795
   782        0.0008        0.7460        1.2950        0.9661      -98.9795      -98.9795
   783        0.0011        0.7460        1.2950        0.9661      -98.9795      -98.9795
   784        0.0021        0.7460        1.2950        0.9661      -98.9795      -98.9795
   785        0.0016        0.7460        1.2950        0.9661      -98.9795      -98.9795
   786        0.0010        0.7460        1.2950        0.9661      -98.9795      -98.9795
   787        0.0018        0.7460        1.2950        0.9661      -98.9795      -98.9795
   788        0.0001        0.7460        1.2950        0.9661      -98.9795      -98.9795
   789        0.0027        0.7460        1.2950        0.9661      -98.9795      -98.9795
   790        0.0024        0.7460        1.2950        0.9661      -98.9795      -98.9795
   791        0.0030        0.7460        1.2950        0.9661      -98.9795      -98.9795
   792        0.0048        0.7460        1.2950        0.9661      -98.9795      -98.9795
   793        0.0028        0.7460        1.2950        0.9661      -98.9795      -98.9795
   794        0.0101        0.7460        1.2964        0.9671      -98.9795      -98.9795
   795        0.0057        0.7460        1.2966        0.9672      -98.9795      -98.9795
   796        0.0012        0.7460        1.2966        0.9672      -98.9795      -98.9795
   797        0.0036        0.7460        1.2966        0.9672      -98.9795      -98.9795
   798        0.0001        0.7460        1.2966        0.9672      -98.9795      -98.9795
   799        0.0001        0.7460        1.2966        0.9672      -98.9795      -98.9795
   800        0.0016        0.7460        1.2966        0.9672      -98.9795      -98.9795
   801        0.0020        0.7460        1.2966        0.9672      -98.9795      -98.9795
   802        0.0089        0.7460        1.2976        0.9680      -98.9795      -98.9795
   803        0.0029        0.7460        1.2976        0.9680      -98.9795      -98.9795
   804        0.0030        0.7460        1.2976        0.9680      -98.9795      -98.9795
   805        0.0135        0.7460        1.3003        0.9700      -98.9795      -98.9795
   806        0.0020        0.7460        1.3003        0.9700      -98.9795      -98.9795
   807        0.0033        0.7460        1.3003        0.9700      -98.9795      -98.9795
   808        0.0018        0.7460        1.3003        0.9700      -98.9795      -98.9795
   809        0.0013        0.7460        1.3003        0.9700      -98.9795      -98.9795
   810        0.0147        0.7460        1.3035        0.9724      -98.9795      -98.9795
   811        0.0130        0.7460        1.3060        0.9743      -98.9795      -98.9795
   812        0.0084        0.7460        1.3068        0.9749      -98.9795      -98.9795
   813        0.0068        0.7460        1.3073        0.9752      -98.9795      -98.9795
   814        0.0280        0.7460        1.3172        0.9827      -98.9795      -98.9795
   815        0.0016        0.7460        1.3172        0.9827      -98.9795      -98.9795
   816        0.0035        0.7460        1.3172        0.9827      -98.9795      -98.9795
   817        0.0020        0.7460        1.3172        0.9827      -98.9795      -98.9795
   818        0.0009        0.7460        1.3172        0.9827      -98.9795      -98.9795
   819        0.0015        0.7460        1.3172        0.9827      -98.9795      -98.9795
   820        0.0029        0.7460        1.3172        0.9827      -98.9795      -98.9795
   821        0.0037        0.7460        1.3172        0.9827      -98.9795      -98.9795
   822        0.0014        0.7460        1.3172        0.9827      -98.9795      -98.9795
   823        0.0034        0.7460        1.3172        0.9827      -98.9795      -98.9795
   824        0.0011        0.7460        1.3172        0.9827      -98.9795      -98.9795
   825        0.0003        0.7460        1.3172        0.9827      -98.9795      -98.9795
   826        0.0001        0.7460        1.3172        0.9827      -98.9795      -98.9795
   827        0.0024        0.7460        1.3172        0.9827      -98.9795      -98.9795
   828        0.0009        0.7460        1.3172        0.9827      -98.9795      -98.9795
   829        0.0046        0.7460        1.3172        0.9827      -98.9795      -98.9795
   830        0.0053        0.7460        1.3173        0.9827      -98.9795      -98.9795
   831        0.0007        0.7460        1.3173        0.9827      -98.9795      -98.9795
   832        0.0001        0.7460        1.3173        0.9827      -98.9795      -98.9795
   833        0.0009        0.7460        1.3173        0.9827      -98.9795      -98.9795
   834        0.0004        0.7460        1.3173        0.9827      -98.9795      -98.9795
   835        0.0024        0.7460        1.3173        0.9827      -98.9795      -98.9795
   836        0.0008        0.7460        1.3173        0.9827      -98.9795      -98.9795
   837        0.0143        0.7460        1.3202        0.9849      -98.9795      -98.9795
   838        0.0015        0.7460        1.3202        0.9849      -98.9795      -98.9795
   839        0.0005        0.7460        1.3202        0.9849      -98.9795      -98.9795
   840        0.0002        0.7460        1.3202        0.9849      -98.9795      -98.9795
   841        0.0021        0.7460        1.3202        0.9849      -98.9795      -98.9795
   842        0.0016        0.7460        1.3202        0.9849      -98.9795      -98.9795
   843        0.0103        0.7460        1.3216        0.9859      -98.9795      -98.9795
   844        0.0036        0.7460        1.3216        0.9859      -98.9795      -98.9795
   845        0.0003        0.7460        1.3216        0.9859      -98.9795      -98.9795
   846        0.0007        0.7460        1.3216        0.9859      -98.9795      -98.9795
   847        0.0017        0.7460        1.3216        0.9859      -98.9795      -98.9795
   848        0.0048        0.7460        1.3216        0.9859      -98.9795      -98.9795
   849        0.0029        0.7460        1.3216        0.9859      -98.9795      -98.9795
   850        0.0098        0.7460        1.3229        0.9869      -98.9795      -98.9795
   851        0.0006        0.7460        1.3229        0.9869      -98.9795      -98.9795
   852        0.0062        0.7460        1.3231        0.9870      -98.9795      -98.9795
   853        0.0004        0.7460        1.3231        0.9870      -98.9795      -98.9795
   854        0.0002        0.7460        1.3231        0.9870      -98.9795      -98.9795
   855        0.0003        0.7460        1.3231        0.9870      -98.9795      -98.9795
   856        0.0033        0.7460        1.3231        0.9870      -98.9795      -98.9795
   857        0.0005        0.7460        1.3231        0.9870      -98.9795      -98.9795
   858        0.0004        0.7460        1.3231        0.9870      -98.9795      -98.9795
   859        0.0022        0.7460        1.3231        0.9870      -98.9795      -98.9795
   860        0.0016        0.7460        1.3231        0.9870      -98.9795      -98.9795
   861        0.0003        0.7460        1.3231        0.9870      -98.9795      -98.9795
   862        0.0007        0.7460        1.3231        0.9870      -98.9795      -98.9795
   863        0.0094        0.7460        1.3242        0.9879      -98.9795      -98.9795
   864        0.0004        0.7460        1.3242        0.9879      -98.9795      -98.9795
   865        0.0032        0.7460        1.3242        0.9879      -98.9795      -98.9795
   866        0.0012        0.7460        1.3242        0.9879      -98.9795      -98.9795
   867        0.0002        0.7460        1.3242        0.9879      -98.9795      -98.9795
   868        0.0024        0.7460        1.3242        0.9879      -98.9795      -98.9795
   869        0.0032        0.7460        1.3242        0.9879      -98.9795      -98.9795
   870        0.0016        0.7460        1.3242        0.9879      -98.9795      -98.9795
   871        0.0015        0.7460        1.3242        0.9879      -98.9795      -98.9795
   872        0.0070        0.7460        1.3247        0.9882      -98.9795      -98.9795
   873        0.0084        0.7460        1.3255        0.9888      -98.9795      -98.9795
   874        0.0093        0.7460        1.3265        0.9896      -98.9795      -98.9795
   875        0.0007        0.7460        1.3265        0.9896      -98.9795      -98.9795
   876        0.0018        0.7460        1.3265        0.9896      -98.9795      -98.9795
   877        0.0050        0.7460        1.3265        0.9896      -98.9795      -98.9795
   878        0.0055        0.7460        1.3266        0.9897      -98.9795      -98.9795
   879        0.0019        0.7460        1.3266        0.9897      -98.9795      -98.9795
   880        0.0009        0.7460        1.3266        0.9897      -98.9795      -98.9795
   881        0.0073        0.7460        1.3271        0.9900      -98.9795      -98.9795
   882        0.0024        0.7460        1.3271        0.9900      -98.9795      -98.9795
   883        0.0001        0.7460        1.3271        0.9900      -98.9795      -98.9795
   884        0.0003        0.7460        1.3271        0.9900      -98.9795      -98.9795
   885        0.0019        0.7460        1.3271        0.9900      -98.9795      -98.9795
   886        0.0003        0.7460        1.3271        0.9900      -98.9795      -98.9795
   887        0.0020        0.7460        1.3271        0.9900      -98.9795      -98.9795
   888        0.0001        0.7460        1.3271        0.9900      -98.9795      -98.9795
   889        0.0022        0.7460        1.3271        0.9900      -98.9795      -98.9795
   890        0.0068        0.7460        1.3275        0.9903      -98.9795      -98.9795
   891        0.0023        0.7460        1.3275        0.9903      -98.9795      -98.9795
   892        0.0017        0.7460        1.3275        0.9903      -98.9795      -98.9795
   893        0.0092        0.7460        1.3285        0.9911      -98.9795      -98.9795
   894        0.0203        0.7460        1.3341        0.9952      -98.9795      -98.9795
   895        0.0104        0.7460        1.3355        0.9963      -98.9795      -98.9795
   896        0.0091        0.7460        1.3365        0.9970      -98.9795      -98.9795
   897        0.0005        0.7460        1.3365        0.9970      -98.9795      -98.9795
   898        0.0036        0.7460        1.3365        0.9970      -98.9795      -98.9795
   899        0.0050        0.7460        1.3365        0.9970      -98.9795      -98.9795
   900        0.0010        0.7460        1.3365        0.9970      -98.9795      -98.9795
   901        0.0010        0.7460        1.3365        0.9970      -98.9795      -98.9795
   902        0.0010        0.7460        1.3365        0.9970      -98.9795      -98.9795
   903        0.0015        0.7460        1.3365        0.9970      -98.9795      -98.9795
   904        0.0003        0.7460        1.3365        0.9970      -98.9795      -98.9795
   905        0.0005        0.7460        1.3365        0.9970      -98.9795      -98.9795
   906        0.0067        0.7460        1.3368        0.9973      -98.9795      -98.9795
   907        0.0023        0.7460        1.3368        0.9973      -98.9795      -98.9795
   908        0.0116        0.7460        1.3386        0.9986      -98.9795      -98.9795
   909        0.0008        0.7460        1.3386        0.9986      -98.9795      -98.9795
   910        0.0026        0.7460        1.3386        0.9986      -98.9795      -98.9795
   911        0.0075        0.7460        1.3391        0.9990      -98.9795      -98.9795
   912        0.0006        0.7460        1.3391        0.9990      -98.9795      -98.9795
   913        0.0008        0.7460        1.3391        0.9990      -98.9795      -98.9795
   914        0.0101        0.7460        1.3404        1.0000      -98.9795      -98.9795
   915        0.0006        0.7460        1.3404        1.0000      -98.9795      -98.9795
   916        0.0031        0.7460        1.3404        1.0000      -98.9795      -98.9795
   917        0.0006        0.7460        1.3404        1.0000      -98.9795      -98.9795
   918        0.0018        0.7460        1.3404        1.0000      -98.9795      -98.9795
   919        0.0001        0.7460        1.3404        1.0000      -98.9795      -98.9795
   920        0.0085        0.7460        1.3412        1.0006      -98.9795      -98.9795
   921        0.0018        0.7460        1.3412        1.0006      -98.9795      -98.9795
   922        0.0028        0.7460        1.3412        1.0006      -98.9795      -98.9795
   923        0.0042        0.7460        1.3412        1.0006      -98.9795      -98.9795
   924        0.0016        0.7460        1.3412        1.0006      -98.9795      -98.9795
   925        0.0024        0.7460        1.3412        1.0006      -98.9795      -98.9795
   926        0.0011        0.7460        1.3412        1.0006      -98.9795      -98.9795
   927        0.0004        0.7460        1.3412        1.0006      -98.9795      -98.9795
   928        0.0003        0.7460        1.3412        1.0006      -98.9795      -98.9795
   929        0.0014        0.7460        1.3412        1.0006      -98.9795      -98.9795
   930        0.0002        0.7460        1.3412        1.0006      -98.9795      -98.9795
   931        0.0039        0.7460        1.3412        1.0006      -98.9795      -98.9795
   932        0.0037        0.7460        1.3412        1.0006      -98.9795      -98.9795
   933        0.0106        0.7460        1.3427        1.0016      -98.9795      -98.9795
   934        0.0003        0.7460        1.3427        1.0016      -98.9795      -98.9795
   935        0.0004        0.7460        1.3427        1.0016      -98.9795      -98.9795
   936        0.0067        0.7460        1.3430        1.0019      -98.9795      -98.9795
   937        0.0153        0.7460        1.3462        1.0043      -98.9795      -98.9795
   938        0.0032        0.7460        1.3462        1.0043      -98.9795      -98.9795
   939        0.0081        0.7460        1.3469        1.0048      -98.9795      -98.9795
   940        0.0198        0.7460        1.3520        1.0086      -98.9795      -98.9795
   941        0.0020        0.7460        1.3520        1.0086      -98.9795      -98.9795
   942        0.0063        0.7460        1.3522        1.0088      -98.9795      -98.9795
   943        0.0082        0.7460        1.3529        1.0093      -98.9795      -98.9795
   944        0.0073        0.7460        1.3534        1.0096      -98.9795      -98.9795
   945        0.0001        0.7460        1.3534        1.0096      -98.9795      -98.9795
   946        0.0024        0.7460        1.3534        1.0096      -98.9795      -98.9795
   947        0.0031        0.7460        1.3534        1.0096      -98.9795      -98.9795
  9999        0.0031        0.7460        4.1038        2.0355     -999.0000     -999.0000
 
 
 **ATENCION: The eroded channel has wall erosion (Sidorchuk, 1999)
 -------- Width displayed in the last line (9999) is the top with!
 
