 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.1800
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.1170
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           523
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
   381        0.0001        0.1170        0.2919        0.0342      -98.9795      -98.9795
   382        0.0001        0.1170        0.2919        0.0342      -98.9795      -98.9795
   383        0.0001        0.1170        0.2919        0.0342      -98.9795      -98.9795
   384        0.0002        0.1170        0.2919        0.0342      -98.9795      -98.9795
   385        0.0001        0.1170        0.2919        0.0342      -98.9795      -98.9795
   386        0.0004        0.1170        0.2922        0.0342      -98.9795      -98.9795
   387        0.0001        0.1170        0.2922        0.0342      -98.9795      -98.9795
   388        0.0005        0.1170        0.2934        0.0343      -98.9795      -98.9795
   389        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   390        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   391        0.0002        0.1170        0.2934        0.0343      -98.9795      -98.9795
   392        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   393        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   394        0.0003        0.1170        0.2934        0.0343      -98.9795      -98.9795
   395        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   396        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   397        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   398        0.0002        0.1170        0.2934        0.0343      -98.9795      -98.9795
   399        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   400        0.0001        0.1170        0.2934        0.0343      -98.9795      -98.9795
   401        0.0006        0.1170        0.2956        0.0346      -98.9795      -98.9795
   402        0.0001        0.1170        0.2956        0.0346      -98.9795      -98.9795
   403        0.0005        0.1170        0.2967        0.0347      -98.9795      -98.9795
   404        0.0009        0.1170        0.3023        0.0354      -98.9795      -98.9795
   405        0.0001        0.1170        0.3023        0.0354      -98.9795      -98.9795
   406        0.0001        0.1170        0.3023        0.0354      -98.9795      -98.9795
   407        0.0002        0.1170        0.3023        0.0354      -98.9795      -98.9795
   408        0.0001        0.1170        0.3023        0.0354      -98.9795      -98.9795
   409        0.0001        0.1170        0.3023        0.0354      -98.9795      -98.9795
   410        0.0001        0.1170        0.3023        0.0354      -98.9795      -98.9795
   411        0.0001        0.1170        0.3023        0.0354      -98.9795      -98.9795
   412        0.0003        0.1170        0.3023        0.0354      -98.9795      -98.9795
   413        0.0001        0.1170        0.3023        0.0354      -98.9795      -98.9795
   414        0.0005        0.1170        0.3033        0.0355      -98.9795      -98.9795
   415        0.0001        0.1170        0.3033        0.0355      -98.9795      -98.9795
   416        0.0001        0.1170        0.3033        0.0355      -98.9795      -98.9795
   417        0.0001        0.1170        0.3033        0.0355      -98.9795      -98.9795
   418        0.0002        0.1170        0.3033        0.0355      -98.9795      -98.9795
   419        0.0003        0.1170        0.3033        0.0355      -98.9795      -98.9795
   420        0.0001        0.1170        0.3033        0.0355      -98.9795      -98.9795
   421        0.0001        0.1170        0.3033        0.0355      -98.9795      -98.9795
   422        0.0002        0.1170        0.3033        0.0355      -98.9795      -98.9795
   423        0.0001        0.1170        0.3033        0.0355      -98.9795      -98.9795
   424        0.0004        0.1170        0.3034        0.0355      -98.9795      -98.9795
   425        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   426        0.0002        0.1170        0.3034        0.0355      -98.9795      -98.9795
   427        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   428        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   429        0.0003        0.1170        0.3034        0.0355      -98.9795      -98.9795
   430        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   431        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   432        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   433        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   434        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   435        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   436        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   437        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   438        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   439        0.0003        0.1170        0.3034        0.0355      -98.9795      -98.9795
   440        0.0002        0.1170        0.3034        0.0355      -98.9795      -98.9795
   441        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   442        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   443        0.0002        0.1170        0.3034        0.0355      -98.9795      -98.9795
   444        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   445        0.0001        0.1170        0.3034        0.0355      -98.9795      -98.9795
   446        0.0004        0.1170        0.3036        0.0355      -98.9795      -98.9795
   447        0.0001        0.1170        0.3036        0.0355      -98.9795      -98.9795
   448        0.0001        0.1170        0.3036        0.0355      -98.9795      -98.9795
   449        0.0001        0.1170        0.3036        0.0355      -98.9795      -98.9795
   450        0.0004        0.1170        0.3038        0.0355      -98.9795      -98.9795
   451        0.0004        0.1170        0.3040        0.0356      -98.9795      -98.9795
   452        0.0002        0.1170        0.3040        0.0356      -98.9795      -98.9795
   453        0.0002        0.1170        0.3040        0.0356      -98.9795      -98.9795
   454        0.0008        0.1170        0.3080        0.0360      -98.9795      -98.9795
   455        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   456        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   457        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   458        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   459        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   460        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   461        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   462        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   463        0.0001        0.1170        0.3080        0.0360      -98.9795      -98.9795
   464        0.0004        0.1170        0.3081        0.0360      -98.9795      -98.9795
   465        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   466        0.0003        0.1170        0.3081        0.0360      -98.9795      -98.9795
   467        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   468        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   469        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   470        0.0003        0.1170        0.3081        0.0360      -98.9795      -98.9795
   471        0.0002        0.1170        0.3081        0.0360      -98.9795      -98.9795
   472        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   473        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   474        0.0003        0.1170        0.3081        0.0360      -98.9795      -98.9795
   475        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   476        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   477        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   478        0.0002        0.1170        0.3081        0.0360      -98.9795      -98.9795
   479        0.0002        0.1170        0.3081        0.0360      -98.9795      -98.9795
   480        0.0003        0.1170        0.3081        0.0360      -98.9795      -98.9795
   481        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   482        0.0002        0.1170        0.3081        0.0360      -98.9795      -98.9795
   483        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   484        0.0002        0.1170        0.3081        0.0360      -98.9795      -98.9795
   485        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   486        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   487        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   488        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   489        0.0002        0.1170        0.3081        0.0360      -98.9795      -98.9795
   490        0.0001        0.1170        0.3081        0.0360      -98.9795      -98.9795
   491        0.0003        0.1170        0.3081        0.0360      -98.9795      -98.9795
   492        0.0006        0.1170        0.3099        0.0363      -98.9795      -98.9795
   493        0.0003        0.1170        0.3099        0.0363      -98.9795      -98.9795
   494        0.0003        0.1170        0.3099        0.0363      -98.9795      -98.9795
   495        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   496        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   497        0.0002        0.1170        0.3099        0.0363      -98.9795      -98.9795
   498        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   499        0.0003        0.1170        0.3099        0.0363      -98.9795      -98.9795
   500        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   501        0.0002        0.1170        0.3099        0.0363      -98.9795      -98.9795
   502        0.0003        0.1170        0.3099        0.0363      -98.9795      -98.9795
   503        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   504        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   505        0.0002        0.1170        0.3099        0.0363      -98.9795      -98.9795
   506        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   507        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   508        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   509        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   510        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   511        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   512        0.0003        0.1170        0.3099        0.0363      -98.9795      -98.9795
   513        0.0002        0.1170        0.3099        0.0363      -98.9795      -98.9795
   514        0.0004        0.1170        0.3099        0.0363      -98.9795      -98.9795
   515        0.0001        0.1170        0.3099        0.0363      -98.9795      -98.9795
   516        0.0002        0.1170        0.3099        0.0363      -98.9795      -98.9795
   517        0.0006        0.1170        0.3117        0.0365      -98.9795      -98.9795
   518        0.0001        0.1170        0.3117        0.0365      -98.9795      -98.9795
   519        0.0002        0.1170        0.3117        0.0365      -98.9795      -98.9795
   520        0.0002        0.1170        0.3117        0.0365      -98.9795      -98.9795
   521        0.0002        0.1170        0.3117        0.0365      -98.9795      -98.9795
   522        0.0001        0.1170        0.3117        0.0365      -98.9795      -98.9795
   523        0.0001        0.1170        0.3117        0.0365      -98.9795      -98.9795
  9999        0.0001        0.1170        1.1879        0.0877     -999.0000     -999.0000
 
 
 **ATENCION: The eroded channel has wall erosion (Sidorchuk, 1999)
 -------- Width displayed in the last line (9999) is the top with!
 
